timestamp,Open,High,Low,Close,Volume
2024-12-02 09:00:00,349.0,352.88,348.81,351.7,37712.0
2024-12-02 09:01:00,351.18,351.57,350.01,350.01,25207.0
2024-12-02 09:02:00,350.57,350.87,349.9,349.9,15952.0
2024-12-02 09:03:00,349.96,350.2,349.75,349.75,11776.0
2024-12-02 09:04:00,349.91,350.33,349.91,350.15,7221.0
2024-12-02 09:05:00,350.06,350.21,349.5,349.75,19168.0
2024-12-02 09:06:00,350.0,350.07,349.65,349.72,5739.0
2024-12-02 09:07:00,349.8,350.0,349.45,349.47,10585.0
2024-12-02 09:08:00,349.55,349.69,349.38,349.69,9346.0
2024-12-02 09:09:00,349.95,350.0,349.95,349.97,7374.0
2024-12-02 09:10:00,349.99,350.0,349.94,349.94,2904.0
2024-12-02 09:11:00,350.0,350.0,349.89,350.0,3163.0
2024-12-02 09:12:00,349.99,350.56,349.99,350.56,12739.0
2024-12-02 09:13:00,350.5,350.61,350.18,350.18,5783.0
2024-12-02 09:14:00,350.29,350.5,349.9,349.92,7636.0
2024-12-02 09:15:00,350.41,350.63,350.41,350.62,4119.0
2024-12-02 09:16:00,350.73,350.74,350.52,350.52,10661.0
2024-12-02 09:17:00,350.75,351.31,350.75,351.11,10589.0
2024-12-02 09:18:00,351.11,351.11,350.88,350.98,3590.0
2024-12-02 09:19:00,351.0,351.01,350.68,350.68,5835.0
2024-12-02 09:20:00,350.87,351.18,350.87,351.0,6928.0
2024-12-02 09:21:00,351.0,351.3,350.98,351.3,7534.0
2024-12-02 09:22:00,351.37,351.42,350.96,350.96,14438.0
2024-12-02 09:23:00,351.1,351.1,351.0,351.1,4685.0
2024-12-02 09:24:00,351.3,351.38,351.3,351.38,2863.0
2024-12-02 09:25:00,351.46,351.48,351.2,351.44,6728.0
2024-12-02 09:26:00,351.39,351.48,351.35,351.48,4373.0
2024-12-02 09:27:00,351.45,351.5,351.44,351.45,3213.0
2024-12-02 09:28:00,351.45,351.47,351.43,351.47,1818.0
2024-12-02 09:29:00,351.4,351.45,351.29,351.39,6931.0
2024-12-02 09:30:00,351.3,351.3,351.29,351.3,2471.0
2024-12-02 09:31:00,351.3,351.3,351.2,351.23,2812.0
2024-12-02 09:32:00,351.2,351.2,351.03,351.03,3897.0
2024-12-02 09:33:00,350.97,351.0,350.86,351.0,4672.0
2024-12-02 09:34:00,351.18,351.5,351.18,351.3,5332.0
2024-12-02 09:35:00,351.23,351.23,351.14,351.2,2444.0
2024-12-02 09:36:00,351.16,351.16,350.95,350.98,4306.0
2024-12-02 09:37:00,350.99,350.99,350.99,350.99,2021.0
2024-12-02 09:38:00,350.77,350.79,350.74,350.79,1906.0
2024-12-02 09:39:00,350.94,351.0,350.94,351.0,1431.0
2024-12-02 09:40:00,350.85,351.0,350.8,351.0,3616.0
2024-12-02 09:41:00,350.87,350.9,350.87,350.9,2350.0
2024-12-02 09:42:00,351.0,351.0,350.99,351.0,1085.0
2024-12-02 09:44:00,350.85,350.86,350.78,350.78,2407.0
2024-12-02 09:45:00,350.73,350.73,350.62,350.64,4181.0
2024-12-02 09:46:00,350.6,350.65,350.6,350.6,2907.0
2024-12-02 09:47:00,350.61,350.73,350.6,350.73,1612.0
2024-12-02 09:48:00,350.77,350.92,350.77,350.92,2839.0
2024-12-02 09:49:00,350.83,350.9,350.83,350.9,1855.0
2024-12-02 09:50:00,350.95,351.19,350.95,351.19,5246.0
2024-12-02 09:51:00,351.27,351.31,351.2,351.31,2758.0
2024-12-02 09:52:00,351.38,351.38,351.28,351.28,2407.0
2024-12-02 09:53:00,351.2,351.2,351.19,351.19,1333.0
2024-12-02 09:54:00,351.16,351.17,351.0,351.0,3005.0
2024-12-02 09:55:00,351.0,351.13,351.0,351.13,3705.0
2024-12-02 09:56:00,351.28,351.4,351.28,351.4,2189.0
2024-12-02 09:57:00,351.4,351.4,351.34,351.35,2999.0
2024-12-02 09:58:00,351.39,351.39,351.31,351.31,1353.0
2024-12-02 09:59:00,351.31,351.31,351.1,351.1,2483.0
2024-12-02 10:00:00,351.11,351.12,351.02,351.02,2397.0
2024-12-02 10:01:00,351.0,351.0,351.0,351.0,1608.0
2024-12-02 10:02:00,350.9,350.93,350.88,350.89,2968.0
2024-12-02 10:03:00,350.81,350.81,350.78,350.78,2155.0
2024-12-02 10:04:00,350.86,351.0,350.86,351.0,2593.0
2024-12-02 10:05:00,351.0,351.0,351.0,351.0,856.0
2024-12-02 10:06:00,351.0,351.0,351.0,351.0,428.0
2024-12-02 10:07:00,351.03,351.03,350.9,350.98,2313.0
2024-12-02 10:08:00,351.0,351.0,351.0,351.0,1259.0
2024-12-02 10:09:00,350.98,350.98,350.98,350.98,904.0
2024-12-02 10:10:00,350.99,350.99,350.66,350.66,3109.0
2024-12-02 10:11:00,350.65,350.78,350.61,350.61,3160.0
2024-12-02 10:12:00,350.81,350.85,350.81,350.85,850.0
2024-12-02 10:13:00,350.93,350.93,350.68,350.68,2228.0
2024-12-02 10:14:00,350.87,350.99,350.58,350.87,4143.0
2024-12-02 10:15:00,350.88,350.88,350.72,350.72,2176.0
2024-12-02 10:16:00,350.8,350.89,350.8,350.89,2200.0
2024-12-02 10:17:00,350.9,350.9,350.9,350.9,1493.0
2024-12-02 10:18:00,350.81,350.81,350.79,350.79,2316.0
2024-12-02 10:19:00,350.73,350.8,350.7,350.8,1754.0
2024-12-02 10:20:00,350.82,351.08,350.82,351.08,5146.0
2024-12-02 10:21:00,350.98,351.09,350.98,351.03,4794.0
2024-12-02 10:22:00,351.2,351.38,351.2,351.38,5723.0
2024-12-02 10:23:00,351.38,351.4,351.35,351.35,3902.0
2024-12-02 10:24:00,351.34,351.45,351.34,351.45,3380.0
2024-12-02 10:25:00,351.4,351.5,351.13,351.15,4284.0
2024-12-02 10:26:00,351.3,351.3,351.0,351.3,7745.0
2024-12-02 10:27:00,351.15,351.24,351.15,351.19,1629.0
2024-12-02 10:28:00,351.13,351.13,351.0,351.0,895.0
2024-12-02 10:29:00,351.03,351.03,351.03,351.03,922.0
2024-12-02 10:30:00,351.08,351.08,351.03,351.03,7890.0
2024-12-02 10:31:00,350.94,350.94,350.82,350.82,1477.0
2024-12-02 10:32:00,350.83,350.9,350.8,350.9,3235.0
2024-12-02 10:34:00,351.2,351.2,351.2,351.2,948.0
2024-12-02 10:35:00,351.08,351.08,351.0,351.08,2164.0
